Info 0    [08:37:22.045] Starting TS Server
Info 1049 [08:39:09.612] getCompletionsAtPosition: isCompletionListBlocker: 0.004490017890930176
Info 1050 [08:39:09.615] getExportInfoMap: cache hit
Info 1051 [08:39:09.615] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1052 [08:39:09.615] collectAutoImports: response is complete
Info 1053 [08:39:09.615] collectAutoImports: 0.3470200002193451
Info 1054 [08:39:09.615] getCompletionData: Semantic work: 2.824162006378174
Info 1055 [08:39:09.623] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.9464350044727325
Info 1056 [08:39:09.627] getCompletionData: Get current token: 0.01291799545288086
Info 1057 [08:39:09.627] getCompletionData: Is inside comment: 0.003358989953994751
Info 1058 [08:39:09.627] getCompletionData: Get previous token: 0.07937797904014587
Info 1059 [08:39:09.627] getCompletionsAtPosition: isCompletionListBlocker: 0.004781991243362427
Info 1060 [08:39:09.630] getExportInfoMap: cache hit
Info 1061 [08:39:09.630] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1062 [08:39:09.630] collectAutoImports: response is complete
Info 1063 [08:39:09.630] collectAutoImports: 0.5705319941043854
Info 1064 [08:39:09.631] getCompletionData: Semantic work: 3.4315789937973022
Info 1065 [08:39:09.641] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.674746990203857
Info 1066 [08:39:09.645] getCompletionData: Get current token: 0.01361200213432312
Info 1067 [08:39:09.645] getCompletionData: Is inside comment: 0.003113001585006714
Info 1068 [08:39:09.645] getCompletionData: Get previous token: 0.07767102122306824
Info 1069 [08:39:09.645] getCompletionsAtPosition: isCompletionListBlocker: 0.004587024450302124
Info 1070 [08:39:09.647] getExportInfoMap: cache hit
Info 1071 [08:39:09.648] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1072 [08:39:09.648] collectAutoImports: response is complete
Info 1073 [08:39:09.648] collectAutoImports: 0.3380190134048462
Info 1074 [08:39:09.648] getCompletionData: Semantic work: 2.5504069924354553
Info 1075 [08:39:09.656] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.31512400507927
Info 1076 [08:39:09.664] getCompletionData: Get current token: 0.013179004192352295
Info 1077 [08:39:09.664] getCompletionData: Is inside comment: 0.0034590065479278564
Info 1078 [08:39:09.664] getCompletionData: Get previous token: 0.07656398415565491
Info 1079 [08:39:09.664] getCompletionsAtPosition: isCompletionListBlocker: 0.004653990268707275
Info 1080 [08:39:09.666] getExportInfoMap: cache hit
Info 1081 [08:39:09.667] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1082 [08:39:09.667] collectAutoImports: response is complete
Info 1083 [08:39:09.667] collectAutoImports: 0.33149799704551697
Info 1084 [08:39:09.667] getCompletionData: Semantic work: 2.4899060130119324
Info 1085 [08:39:09.675] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.838039994239807
Info 1086 [08:39:09.678] getCompletionData: Get current token: 0.013287991285324097
Info 1087 [08:39:09.678] getCompletionData: Is inside comment: 0.0031780004501342773
Info 1088 [08:39:09.678] getCompletionData: Get previous token: 0.07780000567436218
Info 1089 [08:39:09.679] getCompletionsAtPosition: isCompletionListBlocker: 0.004413008689880371
Info 1090 [08:39:09.681] getExportInfoMap: cache hit
Info 1091 [08:39:09.681] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1092 [08:39:09.681] collectAutoImports: response is complete
Info 1093 [08:39:09.681] collectAutoImports: 0.33289599418640137
Info 1094 [08:39:09.681] getCompletionData: Semantic work: 2.634584993124008
Info 1095 [08:39:09.689] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.238914996385574
Info 1096 [08:39:09.700] getCompletionData: Get current token: 0.013193011283874512
Info 1097 [08:39:09.700] getCompletionData: Is inside comment: 0.0030600130558013916
Info 1098 [08:39:09.700] getCompletionData: Get previous token: 0.08602398633956909
Info 1099 [08:39:09.700] getCompletionsAtPosition: isCompletionListBlocker: 0.005694985389709473
Info 1100 [08:39:09.702] getExportInfoMap: cache hit
Info 1101 [08:39:09.703] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1102 [08:39:09.703] collectAutoImports: response is complete
Info 1103 [08:39:09.703] collectAutoImports: 0.3415829837322235
Info 1104 [08:39:09.703] getCompletionData: Semantic work: 2.7988319993019104
Info 1105 [08:39:09.710] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.815524011850357
Info 1106 [08:39:09.714] getCompletionData: Get current token: 0.013456016778945923
Info 1107 [08:39:09.714] getCompletionData: Is inside comment: 0.0038479864597320557
Info 1108 [08:39:09.714] getCompletionData: Get previous token: 0.07954099774360657
Info 1109 [08:39:09.714] getCompletionsAtPosition: isCompletionListBlocker: 0.004969984292984009
Info 1110 [08:39:09.717] getExportInfoMap: cache hit
Info 1111 [08:39:09.717] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1112 [08:39:09.717] collectAutoImports: response is complete
Info 1113 [08:39:09.717] collectAutoImports: 0.575531005859375
Info 1114 [08:39:09.717] getCompletionData: Semantic work: 3.1044089794158936
Info 1115 [08:39:09.732] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.382844984531403
Info 1116 [08:39:09.735] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1117 [08:39:09.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 9.480598002672195ms
Info 1118 [08:39:09.745] Different program with same set of files
Info 1119 [08:39:09.752] getCompletionData: Get current token: 0.013956993818283081
Info 1120 [08:39:09.752] getCompletionData: Is inside comment: 0.003233015537261963
Info 1121 [08:39:09.753] getCompletionData: Get previous token: 0.09105998277664185
Info 1122 [08:39:09.753] getCompletionsAtPosition: isCompletionListBlocker: 0.00433000922203064
Info 1123 [08:39:09.756] getExportInfoMap: cache hit
Info 1124 [08:39:09.756] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1125 [08:39:09.756] collectAutoImports: response is complete
Info 1126 [08:39:09.756] collectAutoImports: 0.5472150146961212
Info 1127 [08:39:09.756] getCompletionData: Semantic work: 3.788087010383606
Info 1128 [08:39:09.765] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.213609993457794
Info 1129 [08:39:09.770] getCompletionData: Get current token: 0.01342099905014038
Info 1130 [08:39:09.770] getCompletionData: Is inside comment: 0.0033160150051116943
Info 1131 [08:39:09.770] getCompletionData: Get previous token: 0.08408799767494202
Info 1132 [08:39:09.770] getCompletionsAtPosition: isCompletionListBlocker: 0.004622012376785278
Info 1133 [08:39:09.773] getExportInfoMap: cache hit
Info 1134 [08:39:09.773] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1135 [08:39:09.773] collectAutoImports: response is complete
Info 1136 [08:39:09.773] collectAutoImports: 0.36589500308036804
Info 1137 [08:39:09.773] getCompletionData: Semantic work: 3.221989005804062
Info 1138 [08:39:09.782] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.506323009729385
Info 1139 [08:39:09.786] getCompletionData: Get current token: 0.015031009912490845
Info 1140 [08:39:09.786] getCompletionData: Is inside comment: 0.003336012363433838
Info 1141 [08:39:09.786] getCompletionData: Get previous token: 0.0904259979724884
Info 1142 [08:39:09.786] getCompletionsAtPosition: isCompletionListBlocker: 0.0053649842739105225
Info 1143 [08:39:09.789] getExportInfoMap: cache hit
Info 1144 [08:39:09.789] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1145 [08:39:09.790] collectAutoImports: response is complete
Info 1146 [08:39:09.790] collectAutoImports: 0.6243509948253632
Info 1147 [08:39:09.790] getCompletionData: Semantic work: 3.3398700058460236
Info 1148 [08:39:09.798] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.235246002674103
Info 1149 [08:39:10.259] getCompletionData: Get current token: 0.01291799545288086
Info 1150 [08:39:10.259] getCompletionData: Is inside comment: 0.003304004669189453
Info 1151 [08:39:10.260] getCompletionData: Get previous token: 0.07783600687980652
Info 1152 [08:39:10.260] getCompletionsAtPosition: isCompletionListBlocker: 0.004229992628097534
Info 1153 [08:39:10.264] getExportInfoMap: cache hit
Info 1154 [08:39:10.265] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1155 [08:39:10.265] collectAutoImports: response is complete
Info 1156 [08:39:10.265] collectAutoImports: 0.3608109951019287
Info 1157 [08:39:10.265] getCompletionData: Semantic work: 5.232295006513596
Info 1158 [08:39:10.273] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.063971996307373
Info 1159 [08:39:10.278] getCompletionData: Get current token: 0.023791998624801636
Info 1160 [08:39:10.278] getCompletionData: Is inside comment: 0.004981011152267456
Info 1161 [08:39:10.278] getCompletionData: Get previous token: 0.12499198317527771
Info 1162 [08:39:10.278] getCompletionsAtPosition: isCompletionListBlocker: 0.004698991775512695
Info 1163 [08:39:10.280] getExportInfoMap: cache hit
Info 1164 [08:39:10.281] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1165 [08:39:10.281] collectAutoImports: response is complete
Info 1166 [08:39:10.281] collectAutoImports: 0.34015098214149475
Info 1167 [08:39:10.281] getCompletionData: Semantic work: 2.723690986633301
Info 1168 [08:39:10.292] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.98447299003601
Info 1169 [08:39:10.297] getCompletionData: Get current token: 0.022385001182556152
Info 1170 [08:39:10.297] getCompletionData: Is inside comment: 0.004337012767791748
Info 1171 [08:39:10.297] getCompletionData: Get previous token: 0.14129099249839783
Info 1172 [08:39:10.297] getCompletionsAtPosition: isCompletionListBlocker: 0.005079984664916992
Info 1173 [08:39:10.300] getExportInfoMap: cache hit
Info 1174 [08:39:10.301] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1175 [08:39:10.301] collectAutoImports: response is complete
Info 1176 [08:39:10.301] collectAutoImports: 0.5980609953403473
Info 1177 [08:39:10.301] getCompletionData: Semantic work: 3.9022400081157684
Info 1178 [08:39:10.313] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.616214990615845
Info 1179 [08:39:10.316] getCompletionData: Get current token: 0.012874990701675415
Info 1180 [08:39:10.316] getCompletionData: Is inside comment: 0.00311201810836792
Info 1181 [08:39:10.316] getCompletionData: Get previous token: 0.0658079981803894
Info 1182 [08:39:10.316] getCompletionsAtPosition: isCompletionListBlocker: 0.0052340030670166016
Info 1183 [08:39:10.318] getExportInfoMap: cache hit
Info 1184 [08:39:10.319] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1185 [08:39:10.319] collectAutoImports: response is complete
Info 1186 [08:39:10.319] collectAutoImports: 0.3338780105113983
Info 1187 [08:39:10.319] getCompletionData: Semantic work: 2.703684002161026
Info 1188 [08:39:10.327] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.064060002565384
Info 1189 [08:39:10.331] getCompletionData: Get current token: 0.014158010482788086
Info 1190 [08:39:10.331] getCompletionData: Is inside comment: 0.003286004066467285
Info 1191 [08:39:10.331] getCompletionData: Get previous token: 0.06273999810218811
Info 1192 [08:39:10.331] getCompletionsAtPosition: isCompletionListBlocker: 0.004387021064758301
Info 1193 [08:39:10.333] getExportInfoMap: cache hit
Info 1194 [08:39:10.333] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1195 [08:39:10.333] collectAutoImports: response is complete
Info 1196 [08:39:10.333] collectAutoImports: 0.3394180238246918
Info 1197 [08:39:10.333] getCompletionData: Semantic work: 2.7063669860363007
Info 1198 [08:39:10.344] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.727961003780365
Info 1199 [08:39:10.346] DirectoryWatcher:: Triggered with /home/munyiri/Test/TrackMyApplications/frontend/src/#MyStats.js# 0:: WatchInfo: /home/munyiri/Test/TrackMyApplications/frontend 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1200 [08:39:10.346] Elapsed:: 0.03346499800682068ms DirectoryWatcher:: Triggered with /home/munyiri/Test/TrackMyApplications/frontend/src/#MyStats.js# 0:: WatchInfo: /home/munyiri/Test/TrackMyApplications/frontend 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1201 [08:39:10.347] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1202 [08:39:10.358] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 10.621136993169785ms
Info 1203 [08:39:10.358] Different program with same set of files
Info 1204 [08:39:10.369] getCompletionData: Get current token: 0.013017982244491577
Info 1205 [08:39:10.369] getCompletionData: Is inside comment: 0.0027830004692077637
Info 1206 [08:39:10.369] getCompletionData: Get previous token: 0.05979800224304199
Info 1207 [08:39:10.369] getCompletionsAtPosition: isCompletionListBlocker: 0.003965973854064941
Info 1208 [08:39:10.372] getExportInfoMap: cache hit
Info 1209 [08:39:10.377] collectAutoImports: resolved 1 module specifiers, plus 0 ambient and 89 from cache
Info 1210 [08:39:10.377] collectAutoImports: response is complete
Info 1211 [08:39:10.377] collectAutoImports: 4.779544979333878
Info 1212 [08:39:10.377] getCompletionData: Semantic work: 8.305554986000061
Info 1213 [08:39:10.391] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.036899983882904
